CustomerID,Country,num_transactions,Amount,Recency
13224.0,United Kingdom,109.0,2150.85,59.0
13226.0,United Kingdom,16.0,108.21000000000001,272.0
13227.0,United Kingdom,9.0,257.7,201.0
13228.0,United Kingdom,2.0,358.0,80.0
13229.0,United Kingdom,10.0,160.95,225.0
13230.0,United Kingdom,612.0,2763.41,3.0
13232.0,United Kingdom,207.0,1357.6,12.0
13233.0,United Kingdom,43.0,605.12,73.0
13235.0,United Kingdom,59.0,101.17000000000007,211.0
13236.0,United Kingdom,39.0,727.27,24.0
13238.0,United Kingdom,32.0,680.83,10.0
13239.0,United Kingdom,22.0,329.56,261.0
13240.0,United Kingdom,67.0,663.65,95.0
13242.0,United Kingdom,13.0,270.40000000000003,111.0
13243.0,United Kingdom,58.0,600.07,202.0
13244.0,United Kingdom,27.0,121.74000000000001,92.0
13245.0,United Kingdom,16.0,430.5,50.0
13246.0,United Kingdom,143.0,1922.1,17.0
13247.0,United Kingdom,25.0,501.12,17.0
13248.0,United Kingdom,26.0,465.68,124.0
13249.0,United Kingdom,23.0,711.41,91.0
13253.0,United Kingdom,36.0,1030.4,156.0
13255.0,United Kingdom,14.0,390.66,3.0
13256.0,United Kingdom,1.0,0.0,13.0
13258.0,United Kingdom,38.0,698.58,11.0
13259.0,United Kingdom,87.0,292.32,61.0
13260.0,United Kingdom,8.0,557.62,60.0
13261.0,United Kingdom,9.0,944.1,268.0
13262.0,United Kingdom,11.0,200.29,262.0
13265.0,United Kingdom,91.0,2107.66,52.0
13266.0,United Kingdom,202.0,3717.67,10.0
13267.0,United Kingdom,224.0,4404.44,2.0
13268.0,United Kingdom,447.0,3167.64,17.0
13270.0,United Kingdom,1.0,590.0,365.0
13271.0,United Kingdom,101.0,178.26,36.0
13272.0,United Kingdom,15.0,276.56,30.0
13273.0,United Kingdom,16.0,138.98,112.0
13276.0,United Kingdom,30.0,590.9300000000001,63.0
13277.0,United Kingdom,8.0,258.4,15.0
13278.0,United Kingdom,46.0,542.73,40.0
13279.0,United Kingdom,11.0,126.30000000000001,63.0
13280.0,United Kingdom,85.0,814.86,121.0
13282.0,United Kingdom,40.0,1047.8400000000001,17.0
13283.0,United Kingdom,7.0,93.66,59.0
13284.0,United Kingdom,14.0,196.15,322.0
13285.0,United Kingdom,187.0,2709.12,22.0
13291.0,United Kingdom,42.0,361.11,155.0
13292.0,United Kingdom,31.0,578.9399999999999,38.0
13294.0,United Kingdom,54.0,873.74,189.0
13295.0,United Kingdom,11.0,197.95000000000002,359.0
13296.0,United Kingdom,5.0,87.4,136.0
13297.0,United Kingdom,59.0,2089.85,7.0
13298.0,United Kingdom,2.0,360.0,0.0
13299.0,United Kingdom,5.0,142.5,267.0
13300.0,United Kingdom,22.0,365.29,164.0
13301.0,United Kingdom,81.0,618.09,103.0
13302.0,United Kingdom,1.0,63.75,154.0
13304.0,United Kingdom,21.0,300.42,350.0
13305.0,United Kingdom,81.0,2000.86,3.0
13307.0,United Kingdom,1.0,15.0,119.0
13308.0,United Kingdom,57.0,1367.6100000000001,22.0
13309.0,United Kingdom,107.0,1456.79,6.0
13310.0,United Kingdom,77.0,1083.63,8.0
13311.0,United Kingdom,26.0,598.57,3.0
13313.0,United Kingdom,78.0,1555.32,21.0
13314.0,United Kingdom,75.0,578.66,1.0
13317.0,United Kingdom,135.0,2140.07,63.0
13318.0,United Kingdom,20.0,640.76,0.0
13320.0,United Kingdom,110.0,1491.7,69.0
13321.0,United Kingdom,11.0,567.36,71.0
13322.0,United Kingdom,25.0,199.48000000000002,16.0
13323.0,United Kingdom,21.0,787.85,2.0
13325.0,United Kingdom,12.0,675.3,81.0
13327.0,United Kingdom,109.0,3617.57,38.0
13328.0,United Kingdom,17.0,1308.48,315.0
13329.0,United Kingdom,19.0,740.4,31.0
13330.0,United Kingdom,53.0,1140.93,92.0
13332.0,United Kingdom,21.0,350.9,13.0
13334.0,United Kingdom,268.0,3536.82,81.0
13336.0,United Kingdom,51.0,795.12,76.0
13338.0,United Kingdom,24.0,431.82,153.0
13339.0,United Kingdom,54.0,860.12,200.0
13341.0,United Kingdom,42.0,775.85,260.0
13343.0,United Kingdom,22.0,303.93,172.0
13344.0,United Kingdom,119.0,2543.72,67.0
13345.0,United Kingdom,22.0,377.6,276.0
13347.0,United Kingdom,8.0,341.36,69.0
13348.0,United Kingdom,14.0,233.76,63.0
13349.0,United Kingdom,16.0,247.32,10.0
13350.0,United Kingdom,43.0,910.72,15.0
13351.0,United Kingdom,16.0,373.94,65.0
13352.0,United Kingdom,27.0,389.28,7.0
13354.0,United Kingdom,51.0,743.53,70.0
13355.0,United Kingdom,32.0,674.7,121.0
13356.0,United Kingdom,42.0,768.24,79.0
13357.0,United Kingdom,90.0,609.95,256.0
13358.0,United Kingdom,29.0,439.03,268.0
13359.0,United Kingdom,24.0,431.26,58.0
13362.0,United Kingdom,169.0,3085.4900000000002,2.0
13363.0,United Kingdom,60.0,992.5,17.0
13364.0,United Kingdom,20.0,0.0,66.0
13365.0,United Kingdom,132.0,2191.22,8.0
13366.0,United Kingdom,1.0,56.160000000000004,49.0
13368.0,United Kingdom,29.0,623.4,256.0
13369.0,United Kingdom,19.0,263.75,353.0
13370.0,United Kingdom,44.0,721.32,365.0
13372.0,United Kingdom,23.0,378.64,89.0
13373.0,United Kingdom,158.0,3312.25,60.0
13375.0,United Kingdom,38.0,772.9,80.0
13376.0,United Kingdom,53.0,1019.76,98.0
13379.0,United Kingdom,97.0,572.56,25.0
13381.0,United Kingdom,173.0,3626.81,20.0
13382.0,United Kingdom,15.0,222.99,280.0
13384.0,United Kingdom,155.0,4122.28,30.0
13385.0,United Kingdom,35.0,534.57,329.0
13388.0,United Kingdom,36.0,627.15,120.0
13389.0,United Kingdom,51.0,797.96,10.0
13390.0,United Kingdom,13.0,544.08,74.0
13391.0,United Kingdom,1.0,59.8,203.0
13394.0,United Kingdom,164.0,2312.8,1.0
13395.0,United Kingdom,21.0,307.72,184.0
13396.0,United Kingdom,47.0,1325.29,21.0
13397.0,United Kingdom,39.0,1539.18,72.0
13398.0,United Kingdom,26.0,457.34,191.0
13402.0,United Kingdom,39.0,621.23,126.0
13403.0,United Kingdom,3.0,75.0,17.0
13404.0,United Kingdom,11.0,252.49,0.0
13405.0,United Kingdom,27.0,572.451,73.0
13410.0,United Kingdom,30.0,988.91,8.0
13411.0,United Kingdom,18.0,213.55,106.0
13414.0,United Kingdom,24.0,1390.5,133.0
13416.0,United Kingdom,19.0,712.5,43.0
13417.0,United Kingdom,28.0,640.83,4.0
13419.0,United Kingdom,16.0,221.06,63.0
13420.0,United Kingdom,10.0,140.35,134.0
13421.0,United Kingdom,105.0,1848.98,39.0
13422.0,United Kingdom,128.0,2601.55,50.0
13425.0,United Kingdom,78.0,1624.21,107.0
13426.0,United Kingdom,159.0,3550.7000000000003,0.0
13427.0,United Kingdom,29.0,582.6,18.0
13428.0,United Kingdom,74.0,218.47,9.0
13429.0,United Kingdom,67.0,1006.8,10.0
13430.0,United Kingdom,54.0,648.6899999999999,18.0
13431.0,United Kingdom,46.0,1269.1,66.0
13434.0,United Kingdom,10.0,534.24,73.0
13435.0,United Kingdom,103.0,3794.4900000000002,4.0
13436.0,United Kingdom,12.0,196.89,1.0
13437.0,United Kingdom,167.0,3408.06,13.0
13439.0,United Kingdom,54.0,283.71,254.0
13441.0,United Kingdom,13.0,296.64,91.0
13447.0,United Kingdom,62.0,1104.23,22.0
13448.0,United Kingdom,199.0,3465.67,16.0
13449.0,United Kingdom,19.0,291.88,23.0
13450.0,United Kingdom,71.0,2043.7199999999998,26.0
13451.0,United Kingdom,444.0,2916.45,25.0
13452.0,United Kingdom,2.0,590.0,258.0
13453.0,United Kingdom,17.0,356.97999999999996,165.0
13455.0,United Kingdom,53.0,1007.35,24.0
13456.0,United Kingdom,65.0,1737.8200000000002,17.0
13460.0,United Kingdom,17.0,183.44,28.0
13461.0,United Kingdom,27.0,1445.0,38.0
13462.0,United Kingdom,10.0,143.25,182.0
13464.0,United Kingdom,41.0,674.68,57.0
13466.0,United Kingdom,18.0,297.95,99.0
13467.0,United Kingdom,99.0,1083.71,10.0
13470.0,United Kingdom,10.0,165.0,98.0
13471.0,United Kingdom,260.0,2531.58,0.0
13473.0,United Kingdom,22.0,417.54,60.0
13474.0,United Kingdom,64.0,229.59,235.0
13475.0,United Kingdom,86.0,1431.78,190.0
13476.0,United Kingdom,61.0,1092.77,178.0
13477.0,United Kingdom,81.0,1441.53,37.0
13479.0,United Kingdom,16.0,291.0,197.0
13481.0,United Kingdom,112.0,1776.81,45.0
13482.0,United Kingdom,11.0,184.64,231.0
13483.0,United Kingdom,10.0,140.34,65.0
13484.0,United Kingdom,8.0,313.8,240.0
13485.0,United Kingdom,23.0,454.24,232.0
13486.0,United Kingdom,69.0,1122.41,77.0
13487.0,United Kingdom,34.0,575.4,57.0
13489.0,United Kingdom,14.0,449.52,104.0
13491.0,United Kingdom,86.0,1215.82,51.0
13492.0,Switzerland,50.0,1269.84,135.0
13493.0,Switzerland,8.0,618.63,274.0
13494.0,United Kingdom,18.0,316.26000000000005,311.0
13495.0,United Kingdom,52.0,1990.1200000000001,7.0
13496.0,United Kingdom,36.0,617.93,10.0
13497.0,United Kingdom,20.0,321.05,282.0
13499.0,United Kingdom,45.0,1146.96,17.0
13500.0,United Kingdom,67.0,1136.77,22.0
13501.0,Switzerland,53.0,1310.47,242.0
13502.0,United Kingdom,18.0,292.0,16.0
13503.0,United Kingdom,17.0,216.85,70.0
13504.0,United Kingdom,22.0,295.93,63.0
13505.0,Switzerland,227.0,4282.88,67.0
13506.0,United Kingdom,29.0,452.82,311.0
13507.0,United Kingdom,162.0,2479.16,2.0
13508.0,United Kingdom,12.0,110.97,243.0
13509.0,United Kingdom,44.0,979.72,8.0
13510.0,United Kingdom,117.0,1785.16,0.0
13512.0,United Kingdom,15.0,251.21,260.0
13513.0,United Kingdom,10.0,205.1,126.0
13514.0,United Kingdom,4.0,152.20000000000002,73.0
13515.0,United Kingdom,59.0,891.12,72.0
13516.0,United Kingdom,44.0,1389.41,20.0
13517.0,United Kingdom,143.0,2109.07,59.0
13518.0,United Kingdom,38.0,659.4399999999999,85.0
13519.0,United Kingdom,9.0,110.80000000000001,49.0
13520.0,Switzerland,95.0,3487.75,58.0
13521.0,United Kingdom,436.0,1093.65,0.0
13522.0,United Kingdom,5.0,125.80000000000001,29.0
13523.0,United Kingdom,177.0,3755.38,32.0
13524.0,United Kingdom,27.0,680.1800000000001,40.0
13525.0,United Kingdom,6.0,628.78,14.0
13527.0,United Kingdom,224.0,2263.76,33.0
13529.0,United Kingdom,15.0,307.76,78.0
13531.0,United Kingdom,22.0,483.8,204.0
13532.0,United Kingdom,66.0,210.31,33.0
13533.0,United Kingdom,76.0,270.79,182.0
13536.0,United Kingdom,179.0,3448.29,0.0
13538.0,United Kingdom,25.0,1280.85,42.0
13539.0,United Kingdom,38.0,605.84,85.0
13544.0,United Kingdom,87.0,291.41,39.0
13546.0,United Kingdom,98.0,626.99,11.0
13548.0,United Kingdom,124.0,682.41,95.0
13549.0,United Kingdom,52.0,916.12,25.0
13551.0,United Kingdom,4.0,91.80000000000001,318.0
13552.0,United Kingdom,121.0,3539.53,65.0
13555.0,United Kingdom,136.0,4149.28,73.0
13557.0,United Kingdom,34.0,584.06,27.0
13558.0,United Kingdom,175.0,605.06,5.0
13560.0,United Kingdom,33.0,174.37,6.0
13561.0,United Kingdom,14.0,141.85999999999999,215.0
13562.0,United Kingdom,82.0,1799.33,81.0
13563.0,United Kingdom,49.0,777.53,83.0
13564.0,United Kingdom,85.0,647.74,143.0
13565.0,United Kingdom,38.0,240.22,18.0
13566.0,United Kingdom,176.0,874.71,40.0
13568.0,United Kingdom,44.0,192.85,172.0
13569.0,United Kingdom,85.0,373.75,16.0
13570.0,United Kingdom,27.0,239.49,242.0
13571.0,United Kingdom,341.0,2092.32,12.0
13572.0,United Kingdom,33.0,1384.25,205.0
13573.0,United Kingdom,26.0,294.4,49.0
13575.0,United Kingdom,46.0,732.0699999999999,22.0
13577.0,United Kingdom,85.0,1658.3,24.0
13579.0,United Kingdom,23.0,467.04,14.0
13581.0,United Kingdom,10.0,118.0,308.0
13583.0,United Kingdom,53.0,781.03,155.0
13584.0,United Kingdom,24.0,142.4,306.0
13587.0,United Kingdom,11.0,347.0,31.0
13588.0,United Kingdom,180.0,2445.12,15.0
13589.0,United Kingdom,21.0,379.65,14.0
13590.0,United Kingdom,89.0,1976.12,10.0
13591.0,United Kingdom,58.0,1117.13,64.0
13592.0,United Kingdom,16.0,247.95999999999998,35.0
13593.0,United Kingdom,129.0,1990.28,107.0
13594.0,United Kingdom,26.0,396.97,52.0
13596.0,United Kingdom,166.0,697.04,5.0
13598.0,United Kingdom,41.0,167.42000000000002,46.0
13600.0,United Kingdom,19.0,219.52,311.0
13601.0,United Kingdom,99.0,693.32,44.0
13602.0,United Kingdom,23.0,428.89,64.0
13603.0,United Kingdom,27.0,164.34,25.0
13606.0,United Kingdom,43.0,280.53999999999996,28.0
13607.0,United Kingdom,98.0,678.01,39.0
13610.0,United Kingdom,228.0,1115.43,11.0
13611.0,United Kingdom,76.0,1158.2,88.0
13614.0,United Kingdom,201.0,1610.46,23.0
13615.0,United Kingdom,24.0,399.99,312.0
13617.0,United Kingdom,44.0,544.18,39.0
13618.0,United Kingdom,13.0,177.34,173.0
13621.0,United Kingdom,19.0,213.85,116.0
13623.0,United Kingdom,86.0,672.44,30.0
13626.0,United Kingdom,19.0,257.23,252.0
13627.0,United Kingdom,94.0,1624.02,58.0
13630.0,United Kingdom,80.0,1995.68,4.0
13631.0,United Kingdom,12.0,3021.77,99.0
13632.0,United Kingdom,147.0,2117.02,24.0
13634.0,United Kingdom,188.0,1575.16,32.0
13635.0,United Kingdom,62.0,1071.03,67.0
13636.0,United Kingdom,64.0,941.62,36.0
13637.0,United Kingdom,101.0,810.5,51.0
13638.0,United Kingdom,8.0,122.64,15.0
13639.0,United Kingdom,40.0,1033.34,73.0
13642.0,United Kingdom,66.0,354.8,215.0
13643.0,United Kingdom,28.0,519.44,30.0
13644.0,United Kingdom,148.0,2597.52,8.0
13645.0,United Kingdom,5.0,252.1,119.0
13647.0,United Kingdom,80.0,1670.22,9.0
13649.0,United Kingdom,23.0,346.6,256.0
13650.0,United Kingdom,98.0,1809.34,16.0
13651.0,United Kingdom,6.0,94.2,34.0
13652.0,United Kingdom,63.0,1095.08,45.0
13654.0,United Kingdom,166.0,2707.33,42.0
13655.0,United Kingdom,56.0,932.97,113.0
13656.0,United Kingdom,49.0,379.65,164.0
13657.0,United Kingdom,16.0,382.14,10.0
13658.0,United Kingdom,112.0,2421.47,9.0
13659.0,United Kingdom,108.0,1550.85,196.0
13662.0,United Kingdom,58.0,879.08,85.0
13663.0,United Kingdom,13.0,189.47,178.0
13666.0,United Kingdom,12.0,84.65,59.0
13667.0,United Kingdom,87.0,305.02,148.0
13669.0,United Kingdom,9.0,218.55,50.0
13670.0,United Kingdom,25.0,349.7,74.0
13672.0,United Kingdom,16.0,-71.46,300.0
13673.0,United Kingdom,65.0,396.92,18.0
13675.0,United Kingdom,25.0,486.82000000000005,150.0
13678.0,United Kingdom,16.0,232.6,151.0
13680.0,United Kingdom,216.0,2202.31,0.0
13681.0,United Kingdom,57.0,827.83,17.0
13682.0,United Kingdom,3.0,59.5,186.0
13684.0,United Kingdom,31.0,64.23,285.0
13685.0,United Kingdom,39.0,3119.44,2.0
13686.0,United Kingdom,8.0,72.0,182.0
13689.0,United Kingdom,6.0,910.0,62.0
13690.0,United Kingdom,9.0,172.25,58.0
13692.0,United Kingdom,55.0,1466.8700000000001,24.0
13693.0,United Kingdom,4.0,-32.0,324.0
13695.0,United Kingdom,90.0,2504.13,30.0
13697.0,United Kingdom,12.0,151.29999999999998,38.0
13699.0,United Kingdom,14.0,308.58000000000004,154.0
13700.0,United Kingdom,197.0,2265.12,25.0
13703.0,United Kingdom,1.0,99.5,317.0
13704.0,United Kingdom,135.0,2295.31,4.0
13705.0,United Kingdom,28.0,711.86,7.0
13706.0,United Kingdom,20.0,330.79,302.0
13707.0,United Kingdom,48.0,806.41,266.0
13708.0,United Kingdom,51.0,296.88,270.0
13710.0,United Kingdom,8.0,180.48,31.0
13711.0,United Kingdom,13.0,252.06,218.0
13712.0,United Kingdom,10.0,228.84,246.0
13715.0,United Kingdom,108.0,1053.94,280.0
13716.0,United Kingdom,21.0,138.28,268.0
13717.0,United Kingdom,103.0,1432.26,31.0
13718.0,United Kingdom,12.0,306.55,245.0
13719.0,United Kingdom,60.0,1041.68,14.0
13720.0,United Kingdom,43.0,799.9,116.0
13721.0,United Kingdom,28.0,524.14,35.0
13722.0,United Kingdom,86.0,2369.16,119.0
13723.0,United Kingdom,6.0,199.85000000000002,216.0
13725.0,United Kingdom,118.0,1809.81,49.0
13726.0,United Kingdom,42.0,1079.6599999999999,38.0
13727.0,United Kingdom,20.0,333.48,28.0
13728.0,United Kingdom,63.0,1016.14,36.0
13730.0,United Kingdom,43.0,752.6,135.0
13731.0,United Kingdom,38.0,610.59,218.0
13732.0,United Kingdom,33.0,491.86,27.0
13735.0,United Kingdom,208.0,2766.18,24.0
13736.0,United Kingdom,194.0,724.0,4.0
13737.0,United Kingdom,30.0,339.59999999999997,199.0
13739.0,United Kingdom,3.0,216.9,17.0
13740.0,United Kingdom,23.0,350.75,240.0
13741.0,United Kingdom,35.0,666.33,71.0
13742.0,United Kingdom,323.0,3102.42,16.0
13743.0,United Kingdom,42.0,1340.1499999999999,2.0
13744.0,United Kingdom,72.0,1156.36,94.0
13745.0,United Kingdom,26.0,291.54,150.0
13747.0,United Kingdom,1.0,79.6,373.0
13748.0,United Kingdom,28.0,948.25,95.0
13750.0,United Kingdom,24.0,1647.26,53.0
13751.0,United Kingdom,9.0,296.25,287.0
13752.0,United Kingdom,76.0,1186.28,123.0
13753.0,United Kingdom,35.0,741.26,287.0
13754.0,United Kingdom,12.0,282.59999999999997,151.0
13755.0,United Kingdom,343.0,2154.68,3.0
13758.0,United Kingdom,117.0,3190.55,11.0
13759.0,United Kingdom,25.0,659.4100000000001,32.0
13760.0,United Kingdom,57.0,286.79,53.0
13761.0,United Kingdom,70.0,1070.65,49.0
13762.0,United Kingdom,14.0,3.552713678800501e-15,203.0
13763.0,United Kingdom,17.0,1689.46,62.0
13764.0,United Kingdom,208.0,1521.76,70.0
13769.0,United Kingdom,143.0,2771.87,1.0
13771.0,United Kingdom,120.0,2631.7,63.0
13772.0,United Kingdom,177.0,1132.13,33.0
13774.0,United Kingdom,22.0,345.0,81.0
13778.0,United Kingdom,9.0,178.7,102.0
13780.0,United Kingdom,57.0,360.01,6.0
13781.0,United Kingdom,17.0,127.84,250.0
13782.0,United Kingdom,115.0,912.0,12.0
13784.0,United Kingdom,31.0,2462.79,9.0
13786.0,United Kingdom,7.0,230.39999999999998,366.0
13787.0,United Kingdom,31.0,309.04,75.0
13790.0,United Kingdom,45.0,348.8,3.0
13791.0,United Kingdom,17.0,1047.68,42.0
13792.0,United Kingdom,13.0,195.55,65.0
13799.0,United Kingdom,39.0,688.86,116.0
13800.0,United Kingdom,33.0,558.32,309.0
13801.0,United Kingdom,23.0,324.8,66.0
13802.0,United Kingdom,66.0,3906.27,137.0
13803.0,United Kingdom,17.0,277.07,254.0
13804.0,United Kingdom,137.0,2635.79,30.0
13805.0,United Kingdom,13.0,924.6,51.0
13806.0,United Kingdom,10.0,256.38,63.0
13807.0,United Kingdom,7.0,112.6,366.0
13808.0,United Kingdom,76.0,1747.66,5.0
13809.0,Cyprus,12.0,155.05,304.0
13810.0,Germany,36.0,899.51,28.0
13811.0,Germany,14.0,591.75,183.0
13812.0,Germany,36.0,539.0,41.0
13813.0,Germany,71.0,1353.41,39.0
13814.0,Germany,58.0,1562.12,55.0
13815.0,Germany,177.0,4014.91,21.0
13816.0,Germany,33.0,555.04,23.0
13817.0,Germany,24.0,382.98,28.0
13819.0,United Kingdom,36.0,1140.35,301.0
13821.0,United Kingdom,59.0,385.64,144.0
13822.0,United Kingdom,96.0,632.0,5.0
13823.0,United Kingdom,40.0,957.66,18.0
13824.0,United Kingdom,46.0,1698.94,32.0
13826.0,United Kingdom,12.0,174.65,157.0
13827.0,United Kingdom,93.0,412.05,57.0
13828.0,United Kingdom,15.0,209.49,21.0
13829.0,United Kingdom,1.0,-102.0,358.0
13831.0,United Kingdom,74.0,2202.99,15.0
13832.0,United Kingdom,4.0,40.949999999999996,17.0
13833.0,United Kingdom,29.0,384.8,158.0
13835.0,United Kingdom,55.0,834.57,24.0
13837.0,United Kingdom,19.0,271.24,211.0
13838.0,United Kingdom,174.0,691.73,5.0
13841.0,United Kingdom,1.0,85.0,252.0
13842.0,United Kingdom,206.0,3385.62,58.0
13844.0,United Kingdom,20.0,361.62,10.0
13845.0,United Kingdom,9.0,312.98,64.0
13846.0,United Kingdom,58.0,847.61,24.0
13848.0,United Kingdom,5.0,1255.0,91.0
13849.0,United Kingdom,101.0,1537.95,51.0
13850.0,United Kingdom,94.0,1586.81,87.0
13851.0,United Kingdom,81.0,2651.46,95.0
13853.0,United Kingdom,24.0,1056.94,8.0
13856.0,United Kingdom,17.0,363.4,168.0
13858.0,United Kingdom,11.0,216.17,56.0
13859.0,United Kingdom,28.0,201.16,325.0
13860.0,United Kingdom,77.0,1240.0,0.0
13862.0,United Kingdom,142.0,2187.31,17.0
13863.0,United Kingdom,22.0,299.56,244.0
13865.0,United Kingdom,30.0,501.56,57.0
13866.0,United Kingdom,7.0,145.67000000000002,73.0
13867.0,United Kingdom,61.0,1015.29,30.0
13868.0,United Kingdom,33.0,3192.54,6.0
13869.0,United Kingdom,307.0,3104.95,122.0
13870.0,United Kingdom,118.0,2751.25,1.0
13873.0,United Kingdom,24.0,381.7,119.0
13874.0,United Kingdom,18.0,540.45,357.0
13875.0,United Kingdom,104.0,1786.79,53.0
13876.0,United Kingdom,7.0,122.7,63.0
13877.0,United Kingdom,3.0,117.24,85.0
13878.0,United Kingdom,36.0,1281.53,54.0
13880.0,United Kingdom,165.0,3219.77,20.0
13882.0,United Kingdom,66.0,1131.28,2.0
13883.0,United Kingdom,155.0,2538.75,0.0
13884.0,United Kingdom,60.0,781.3000000000001,6.0
13885.0,United Kingdom,28.0,506.8,188.0
13886.0,United Kingdom,16.0,243.56,70.0
13887.0,United Kingdom,19.0,349.55,203.0
13888.0,United Kingdom,40.0,605.63,119.0
13889.0,United Kingdom,15.0,416.90000000000003,92.0
13890.0,United Kingdom,114.0,1860.8600000000001,0.0
13892.0,United Kingdom,27.0,632.97,26.0
13893.0,United Kingdom,21.0,821.1,297.0
13894.0,United Kingdom,30.0,535.97,21.0
13895.0,United Kingdom,119.0,2588.12,20.0
13897.0,United Kingdom,17.0,311.16,49.0
13898.0,United Kingdom,12.0,155.93,325.0
13899.0,United Kingdom,19.0,388.52,15.0
13900.0,United Kingdom,43.0,740.95,182.0
13901.0,United Kingdom,149.0,2867.2,71.0
13904.0,United Kingdom,26.0,332.64,36.0
13908.0,United Kingdom,126.0,2347.05,79.0
13911.0,United Kingdom,148.0,2580.91,56.0
13914.0,United Kingdom,34.0,613.95,3.0
13917.0,United Kingdom,18.0,272.04,49.0
13918.0,United Kingdom,30.0,1212.8400000000001,49.0
13919.0,Denmark,33.0,350.15999999999997,52.0
13922.0,United Kingdom,7.0,172.25,351.0
13923.0,United Kingdom,20.0,351.13,53.0
13924.0,United Kingdom,137.0,1682.08,1.0
13925.0,United Kingdom,45.0,616.65,35.0
13926.0,United Kingdom,11.0,223.85000000000002,22.0
13927.0,United Kingdom,21.0,348.99,74.0
13928.0,United Kingdom,27.0,464.57,10.0
13929.0,United Kingdom,10.0,802.85,168.0
13930.0,United Kingdom,17.0,337.34,57.0
13931.0,United Kingdom,59.0,1230.93,85.0
13932.0,United Kingdom,16.0,307.4,294.0
13933.0,United Kingdom,23.0,608.7900000000001,108.0
13934.0,United Kingdom,31.0,922.1,263.0
13936.0,United Kingdom,27.0,361.28,170.0
13937.0,United Kingdom,9.0,158.85,168.0
13938.0,United Kingdom,7.0,71.66,34.0
13939.0,United Kingdom,46.0,556.75,22.0
13940.0,United Kingdom,49.0,839.14,16.0
13946.0,United Kingdom,11.0,561.5699999999999,78.0
13947.0,United Kingdom,5.0,90.6,64.0
13948.0,United Kingdom,3.0,102.0,360.0
13949.0,United Kingdom,160.0,2427.32,2.0
13950.0,United Kingdom,36.0,728.56,10.0
13951.0,United Kingdom,39.0,674.45,175.0
13952.0,United Kingdom,138.0,3246.091,210.0
13953.0,United Kingdom,20.0,3515.68,6.0
13954.0,United Kingdom,30.0,378.59,1.0
13955.0,United Kingdom,33.0,322.96,153.0
13956.0,United Kingdom,152.0,1026.42,4.0
13958.0,United Kingdom,5.0,-102.45,371.0
13959.0,United Kingdom,92.0,598.2,78.0
13960.0,United Kingdom,12.0,230.22,20.0
13962.0,United Kingdom,11.0,169.55,21.0
13963.0,United Kingdom,35.0,664.54,307.0
13967.0,United Kingdom,2.0,80.7,145.0
13971.0,United Kingdom,158.0,2702.2200000000003,8.0
13972.0,United Kingdom,15.0,190.25,70.0
13973.0,United Kingdom,11.0,264.7,286.0
13974.0,United Kingdom,28.0,413.59000000000003,48.0
13975.0,United Kingdom,340.0,2503.23,30.0
13976.0,United Kingdom,10.0,357.98,206.0
13978.0,United Kingdom,15.0,196.79000000000002,14.0
13979.0,United Kingdom,54.0,869.87,72.0
13980.0,United Kingdom,11.0,200.14,59.0
13982.0,United Kingdom,115.0,1861.11,38.0
13983.0,United Kingdom,112.0,2590.46,29.0
13984.0,United Kingdom,17.0,488.03,26.0
13986.0,United Kingdom,13.0,320.46,16.0
13988.0,United Kingdom,239.0,4098.8,19.0
13989.0,United Kingdom,41.0,1266.08,65.0
13990.0,United Kingdom,16.0,311.3,212.0
13991.0,United Kingdom,86.0,850.63,11.0
13992.0,United Kingdom,5.0,76.8,29.0
13993.0,United Kingdom,125.0,3409.66,31.0
13994.0,United Kingdom,155.0,2313.14,3.0
13995.0,United Kingdom,87.0,1383.49,14.0
13999.0,United Kingdom,212.0,3865.26,9.0
14000.0,United Kingdom,16.0,633.71,205.0
14001.0,United Kingdom,40.0,2030.3300000000002,45.0
14002.0,United Kingdom,47.0,529.73,133.0
14004.0,United Kingdom,171.0,4582.64,42.0
14005.0,United Kingdom,84.0,2874.72,9.0
14006.0,United Kingdom,30.0,962.19,115.0
14009.0,United Kingdom,44.0,685.9300000000001,197.0
14012.0,United Kingdom,11.0,328.8,277.0
14013.0,United Kingdom,34.0,473.02,109.0
14014.0,United Kingdom,39.0,505.18,76.0
14015.0,United Kingdom,20.0,917.34,52.0
14016.0,EIRE,162.0,4328.46,153.0
14019.0,United Kingdom,68.0,1398.96,46.0
14020.0,United Kingdom,39.0,642.8,16.0
14021.0,United Kingdom,22.0,631.9,154.0
14022.0,United Kingdom,28.0,440.0,224.0
14023.0,United Kingdom,31.0,584.07,6.0
14024.0,United Kingdom,16.0,327.7,121.0
14027.0,United Kingdom,6.0,104.82,60.0
14029.0,United Kingdom,15.0,467.66,62.0
14030.0,United Kingdom,243.0,2360.09,17.0
14032.0,United Kingdom,152.0,2929.84,1.0
14034.0,United Kingdom,92.0,512.02,21.0
14035.0,United Kingdom,66.0,1428.02,28.0
14036.0,United Kingdom,38.0,626.65,284.0
14037.0,United Kingdom,28.0,147.20000000000002,175.0
14038.0,United Kingdom,93.0,1554.48,77.0
14039.0,United Kingdom,6.0,152.2,32.0
14040.0,United Kingdom,241.0,3542.19,40.0
14041.0,United Kingdom,21.0,141.41,265.0
14044.0,United Kingdom,209.0,652.82,26.0
14045.0,United Kingdom,6.0,1659.75,108.0
